Position,Character,IsLetter,IsDigit,IsWhiteSpace,ASCIIValue
17459,w,True,False,False,119
17460,h,True,False,False,104
17461,e,True,False,False,101
17462,r,True,False,False,114
17463,e,True,False,False,101
17464,(,False,False,False,40
17465,),False,False,False,41
17466,m,True,False,False,109
17467,u,True,False,False,117
17468,l,True,False,False,108
17469,(,False,False,False,40
17470,6,False,True,False,54
17471,0,False,True,False,48
17472,5,False,True,False,53
17473,",",False,False,False,44
17474,7,False,True,False,55
17475,2,False,True,False,50
17476,2,False,True,False,50
17477,),False,False,False,41
17478,m,True,False,False,109
17479,u,True,False,False,117
17480,l,True,False,False,108
17481,(,False,False,False,40
17482,4,False,True,False,52
17483,5,False,True,False,53
17484,5,False,True,False,53
17485,",",False,False,False,44
17486,9,False,True,False,57
17487,2,False,True,False,50
17488,0,False,True,False,48
17489,),False,False,False,41
17490,(,False,False,False,40
17491,-,False,False,False,45
17492,>,False,False,False,62
17493,[,False,False,False,91
17494,[,False,False,False,91
17495,;,False,False,False,59
17496,],False,False,False,93
17497,m,True,False,False,109
17498,u,True,False,False,117
17499,l,True,False,False,108
17500,(,False,False,False,40
17501,9,False,True,False,57
17502,7,False,True,False,55
17503,7,False,True,False,55
17504,",",False,False,False,44
17505,5,False,True,False,53
17506,0,False,True,False,48
17507,0,False,True,False,48
17508,),False,False,False,41
17509,!,False,False,False,33
17510,s,True,False,False,115
17511,e,True,False,False,101
17512,l,True,False,False,108
17513,e,True,False,False,101
17514,c,True,False,False,99
17515,t,True,False,False,116
17516,(,False,False,False,40
17517,),False,False,False,41
17518,(,False,False,False,40
17519,>,False,False,False,62
17520,?,False,False,False,63
17521,m,True,False,False,109
17522,u,True,False,False,117
17523,l,True,False,False,108
17524,(,False,False,False,40
17525,2,False,True,False,50
17526,3,False,True,False,51
17527,8,False,True,False,56
17528,",",False,False,False,44
17529,1,False,True,False,49
17530,7,False,True,False,55
17531,8,False,True,False,56
17532,),False,False,False,41
17533,w,True,False,False,119
17534,h,True,False,False,104
17535,y,True,False,False,121
17536,(,False,False,False,40
17537,),False,False,False,41
17538,m,True,False,False,109
17539,u,True,False,False,117
17540,l,True,False,False,108
17541,',False,False,False,39
17542,#,False,False,False,35
17543,f,True,False,False,102
17544,r,True,False,False,114
17545,o,True,False,False,111
17546,m,True,False,False,109
17547,(,False,False,False,40
17548,),False,False,False,41
17549,w,True,False,False,119
17550,h,True,False,False,104
17551,y,True,False,False,121
17552,(,False,False,False,40
17553,7,False,True,False,55
17554,5,False,True,False,53
17555,7,False,True,False,55
17556,",",False,False,False,44
17557,6,False,True,False,54
17558,2,False,True,False,50
17559,),False,False,False,41
17560,m,True,False,False,109
17561,u,True,False,False,117
17562,l,True,False,False,108
17563,(,False,False,False,40
17564,2,False,True,False,50
17565,0,False,True,False,48
17566,0,False,True,False,48
17567,",",False,False,False,44
17568,5,False,True,False,53
17569,4,False,True,False,52
17570,4,False,True,False,52
17571,),False,False,False,41
17572, ,False,False,True,32
17573,m,True,False,False,109
17574,u,True,False,False,117
17575,l,True,False,False,108
17576,(,False,False,False,40
17577,7,False,True,False,55
17578,7,False,True,False,55
17579,9,False,True,False,57
17580,",",False,False,False,44
17581,8,False,True,False,56
17582,6,False,True,False,54
17583,6,False,True,False,54
17584,),False,False,False,41
17585,@,False,False,False,64
17586,+,False,False,False,43
17587,m,True,False,False,109
17588,u,True,False,False,117
17589,l,True,False,False,108
17590,(,False,False,False,40
17591,9,False,True,False,57
17592,9,False,True,False,57
17593,8,False,True,False,56
17594,",",False,False,False,44
17595,6,False,True,False,54
17596,0,False,True,False,48
17597,3,False,True,False,51
17598,),False,False,False,41
17599,#,False,False,False,35
17600,*,False,False,False,42
17601,>,False,False,False,62
17602,+,False,False,False,43
17603,<,False,False,False,60
17604,!,False,False,False,33
17605,m,True,False,False,109
17606,u,True,False,False,117
17607,l,True,False,False,108
17608,(,False,False,False,40
17609,6,False,True,False,54
17610,1,False,True,False,49
17611,9,False,True,False,57
17612,",",False,False,False,44
17613,3,False,True,False,51
17614,7,False,True,False,55
17615,7,False,True,False,55
17616,),False,False,False,41
17617,;,False,False,False,59
17618,/,False,False,False,47
17619,:,False,False,False,58
17620,-,False,False,False,45
17621,*,False,False,False,42
17622,?,False,False,False,63
17623,m,True,False,False,109
17624,u,True,False,False,117
17625,l,True,False,False,108
17626,(,False,False,False,40
17627,8,False,True,False,56
17628,8,False,True,False,56
17629,3,False,True,False,51
17630,",",False,False,False,44
17631,2,False,True,False,50
17632,8,False,True,False,56
17633,6,False,True,False,54
17634,),False,False,False,41
17635,+,False,False,False,43
17636,$,False,False,False,36
17637,?,False,False,False,63
17638,d,True,False,False,100
17639,o,True,False,False,111
17640,n,True,False,False,110
17641,',False,False,False,39
17642,t,True,False,False,116
17643,(,False,False,False,40
17644,),False,False,False,41
17645,",",False,False,False,44
17646,',False,False,False,39
17647,",",False,False,False,44
17648,+,False,False,False,43
17649,s,True,False,False,115
17650,e,True,False,False,101
17651,l,True,False,False,108
17652,e,True,False,False,101
17653,c,True,False,False,99
17654,t,True,False,False,116
17655,(,False,False,False,40
17656,),False,False,False,41
17657,m,True,False,False,109
17658,u,True,False,False,117
17659,l,True,False,False,108
17660,(,False,False,False,40
17661,5,False,True,False,53
17662,9,False,True,False,57
17663,7,False,True,False,55
17664,",",False,False,False,44
17665,7,False,True,False,55
17666,3,False,True,False,51
17667,8,False,True,False,56
17668,),False,False,False,41
17669,+,False,False,False,43
17670,s,True,False,False,115
17671,e,True,False,False,101
17672,l,True,False,False,108
17673,e,True,False,False,101
17674,c,True,False,False,99
17675,t,True,False,False,116
17676,(,False,False,False,40
17677,),False,False,False,41
17678,),False,False,False,41
17679,{,False,False,False,123
17680,h,True,False,False,104
17681,o,True,False,False,111
17682,w,True,False,False,119
17683,(,False,False,False,40
17684,),False,False,False,41
17685,(,False,False,False,40
17686,m,True,False,False,109
17687,u,True,False,False,117
17688,l,True,False,False,108
17689,(,False,False,False,40
17690,2,False,True,False,50
17691,2,False,True,False,50
17692,1,False,True,False,49
17693,",",False,False,False,44
17694,1,False,True,False,49
17695,1,False,True,False,49
17696,5,False,True,False,53
17697,),False,False,False,41
17698,],False,False,False,93
17699,m,True,False,False,109
17700,u,True,False,False,117
17701,l,True,False,False,108
17702,(,False,False,False,40
17703,9,False,True,False,57
17704,8,False,True,False,56
17705,5,False,True,False,53
17706,",",False,False,False,44
17707,7,False,True,False,55
17708,5,False,True,False,53
17709,3,False,True,False,51
17710,),False,False,False,41
17711,',False,False,False,39
17712,(,False,False,False,40
17713,s,True,False,False,115
17714,e,True,False,False,101
17715,l,True,False,False,108
17716,e,True,False,False,101
17717,c,True,False,False,99
17718,t,True,False,False,116
17719,(,False,False,False,40
17720,),False,False,False,41
17721,],False,False,False,93
17722,m,True,False,False,109
17723,u,True,False,False,117
17724,l,True,False,False,108
17725,(,False,False,False,40
17726,4,False,True,False,52
17727,9,False,True,False,57
17728,1,False,True,False,49
17729,",",False,False,False,44
17730,4,False,True,False,52
17731,1,False,True,False,49
17732,6,False,True,False,54
17733,),False,False,False,41
17734,],False,False,False,93
17735,&,False,False,False,38
17736,w,True,False,False,119
17737,h,True,False,False,104
17738,a,True,False,False,97
17739,t,True,False,False,116
17740,(,False,False,False,40
17741,),False,False,False,41
17742,+,False,False,False,43
17743,<,False,False,False,60
17744,^,False,False,False,94
17745,/,False,False,False,47
17746,<,False,False,False,60
17747,#,False,False,False,35
17748,m,True,False,False,109
17749,u,True,False,False,117
17750,l,True,False,False,108
17751,(,False,False,False,40
17752,4,False,True,False,52
17753,3,False,True,False,51
17754,3,False,True,False,51
17755,",",False,False,False,44
17756,2,False,True,False,50
17757,4,False,True,False,52
17758,4,False,True,False,52
17759,),False,False,False,41
17760,f,True,False,False,102
17761,r,True,False,False,114
17762,o,True,False,False,111
17763,m,True,False,False,109
17764,(,False,False,False,40
17765,),False,False,False,41
17766,!,False,False,False,33
17767,f,True,False,False,102
17768,r,True,False,False,114
17769,o,True,False,False,111
17770,m,True,False,False,109
17771,(,False,False,False,40
17772,),False,False,False,41
17773,),False,False,False,41
17774,s,True,False,False,115
17775,e,True,False,False,101
17776,l,True,False,False,108
17777,e,True,False,False,101
17778,c,True,False,False,99
17779,t,True,False,False,116
17780,(,False,False,False,40
17781,),False,False,False,41
17782,!,False,False,False,33
17783,!,False,False,False,33
17784,[,False,False,False,91
17785,@,False,False,False,64
17786,m,True,False,False,109
17787,u,True,False,False,117
17788,l,True,False,False,108
17789,(,False,False,False,40
17790,2,False,True,False,50
17791,3,False,True,False,51
17792,3,False,True,False,51
17793,",",False,False,False,44
17794,5,False,True,False,53
17795,8,False,True,False,56
17796,9,False,True,False,57
17797,),False,False,False,41
17798,[,False,False,False,91
17799,;,False,False,False,59
17800,!,False,False,False,33
17801,m,True,False,False,109
17802,u,True,False,False,117
17803,l,True,False,False,108
17804,(,False,False,False,40
17805,7,False,True,False,55
17806,2,False,True,False,50
17807,5,False,True,False,53
17808,",",False,False,False,44
17809,8,False,True,False,56
17810,1,False,True,False,49
17811,2,False,True,False,50
17812,),False,False,False,41
17813,m,True,False,False,109
17814,u,True,False,False,117
17815,l,True,False,False,108
17816,(,False,False,False,40
17817,4,False,True,False,52
17818,0,False,True,False,48
17819,4,False,True,False,52
17820,",",False,False,False,44
17821,5,False,True,False,53
17822,1,False,True,False,49
17823,3,False,True,False,51
17824,),False,False,False,41
17825,/,False,False,False,47
17826,&,False,False,False,38
17827,w,True,False,False,119
17828,h,True,False,False,104
17829,o,True,False,False,111
17830,(,False,False,False,40
17831,2,False,True,False,50
17832,6,False,True,False,54
17833,",",False,False,False,44
17834,2,False,True,False,50
17835,8,False,True,False,56
17836,9,False,True,False,57
17837,),False,False,False,41
17838, ,False,False,True,32
17839,$,False,False,False,36
17840,m,True,False,False,109
17841,u,True,False,False,117
17842,l,True,False,False,108
17843,(,False,False,False,40
17844,2,False,True,False,50
17845,4,False,True,False,52
17846,1,False,True,False,49
17847,",",False,False,False,44
17848,6,False,True,False,54
17849,1,False,True,False,49
17850,9,False,True,False,57
17851,),False,False,False,41
17852,%,False,False,False,37
17853,@,False,False,False,64
17854,(,False,False,False,40
17855,w,True,False,False,119
17856,h,True,False,False,104
17857,a,True,False,False,97
17858,t,True,False,False,116
17859,(,False,False,False,40
17860,),False,False,False,41
17861,f,True,False,False,102
17862,r,True,False,False,114
17863,o,True,False,False,111
17864,m,True,False,False,109
17865,(,False,False,False,40
17866,),False,False,False,41
17867,w,True,False,False,119
17868,h,True,False,False,104
17869,e,True,False,False,101
17870,n,True,False,False,110
17871,(,False,False,False,40
17872,),False,False,False,41
17873,<,False,False,False,60
17874,w,True,False,False,119
17875,h,True,False,False,104
17876,o,True,False,False,111
17877,(,False,False,False,40
17878,),False,False,False,41
17879,m,True,False,False,109
17880,u,True,False,False,117
17881,l,True,False,False,108
17882,(,False,False,False,40
17883,6,False,True,False,54
17884,2,False,True,False,50
17885,",",False,False,False,44
17886,1,False,True,False,49
17887,8,False,True,False,56
17888,8,False,True,False,56
17889,),False,False,False,41
17890,(,False,False,False,40
17891,m,True,False,False,109
17892,u,True,False,False,117
17893,l,True,False,False,108
17894,(,False,False,False,40
17895,5,False,True,False,53
17896,1,False,True,False,49
17897,",",False,False,False,44
17898,7,False,True,False,55
17899,5,False,True,False,53
17900,4,False,True,False,52
17901,),False,False,False,41
17902,[,False,False,False,91
17903,},False,False,False,125
17904,(,False,False,False,40
17905,+,False,False,False,43
17906,/,False,False,False,47
17907,h,True,False,False,104
17908,o,True,False,False,111
17909,w,True,False,False,119
17910,(,False,False,False,40
17911,),False,False,False,41
17912,*,False,False,False,42
17913,m,True,False,False,109
17914,u,True,False,False,117
17915,l,True,False,False,108
17916,(,False,False,False,40
17917,1,False,True,False,49
17918,5,False,True,False,53
17919,2,False,True,False,50
17920,",",False,False,False,44
17921,6,False,True,False,54
17922,6,False,True,False,54
17923,),False,False,False,41
17924,>,False,False,False,62
17925,[,False,False,False,91
17926,^,False,False,False,94
17927,w,True,False,False,119
17928,h,True,False,False,104
17929,e,True,False,False,101
17930,r,True,False,False,114
17931,e,True,False,False,101
17932,(,False,False,False,40
17933,),False,False,False,41
17934,w,True,False,False,119
17935,h,True,False,False,104
17936,o,True,False,False,111
17937,(,False,False,False,40
17938,),False,False,False,41
17939,w,True,False,False,119
17940,h,True,False,False,104
17941,e,True,False,False,101
17942,r,True,False,False,114
17943,e,True,False,False,101
17944,(,False,False,False,40
17945,),False,False,False,41
17946,?,False,False,False,63
17947,f,True,False,False,102
17948,r,True,False,False,114
17949,o,True,False,False,111
17950,m,True,False,False,109
17951,(,False,False,False,40
17952,),False,False,False,41
17953,/,False,False,False,47
17954,m,True,False,False,109
17955,u,True,False,False,117
17956,l,True,False,False,108
17957,(,False,False,False,40
17958,8,False,True,False,56
17959,8,False,True,False,56
17960,7,False,True,False,55
17961,",",False,False,False,44
17962,5,False,True,False,53
17963,3,False,True,False,51
17964,3,False,True,False,51
17965,),False,False,False,41
17966,^,False,False,False,94
17967,%,False,False,False,37
17968,+,False,False,False,43
17969,',False,False,False,39
17970,^,False,False,False,94
17971,#,False,False,False,35
17972,+,False,False,False,43
17973,/,False,False,False,47
17974,m,True,False,False,109
17975,u,True,False,False,117
17976,l,True,False,False,108
17977,(,False,False,False,40
17978,6,False,True,False,54
17979,0,False,True,False,48
17980,8,False,True,False,56
17981,",",False,False,False,44
17982,8,False,True,False,56
17983,1,False,True,False,49
17984,8,False,True,False,56
17985,),False,False,False,41
17986,!,False,False,False,33
17987,w,True,False,False,119
17988,h,True,False,False,104
17989,e,True,False,False,101
17990,n,True,False,False,110
17991,(,False,False,False,40
17992,),False,False,False,41
17993,),False,False,False,41
17994,[,False,False,False,91
17995,s,True,False,False,115
17996,e,True,False,False,101
17997,l,True,False,False,108
17998,e,True,False,False,101
17999,c,True,False,False,99
18000,t,True,False,False,116
18001,(,False,False,False,40
18002,),False,False,False,41
18003,-,False,False,False,45
18004,s,True,False,False,115
18005,e,True,False,False,101
18006,l,True,False,False,108
18007,e,True,False,False,101
18008,c,True,False,False,99
18009,t,True,False,False,116
18010,(,False,False,False,40
18011,),False,False,False,41
18012,w,True,False,False,119
18013,h,True,False,False,104
18014,e,True,False,False,101
18015,n,True,False,False,110
18016,(,False,False,False,40
18017,),False,False,False,41
18018, ,False,False,True,32
18019,[,False,False,False,91
18020,m,True,False,False,109
18021,u,True,False,False,117
18022,l,True,False,False,108
18023,(,False,False,False,40
18024,1,False,True,False,49
18025,1,False,True,False,49
18026,3,False,True,False,51
18027,",",False,False,False,44
18028,2,False,True,False,50
18029,5,False,True,False,53
18030,),False,False,False,41
18031,~,False,False,False,126
18032,<,False,False,False,60
18033,m,True,False,False,109
18034,u,True,False,False,117
18035,l,True,False,False,108
18036,(,False,False,False,40
18037,8,False,True,False,56
18038,4,False,True,False,52
18039,4,False,True,False,52
18040,",",False,False,False,44
18041,3,False,True,False,51
18042,9,False,True,False,57
18043,5,False,True,False,53
18044,),False,False,False,41
18045,s,True,False,False,115
18046,e,True,False,False,101
18047,l,True,False,False,108
18048,e,True,False,False,101
18049,c,True,False,False,99
18050,t,True,False,False,116
18051,(,False,False,False,40
18052,),False,False,False,41
18053,?,False,False,False,63
18054,),False,False,False,41
18055,f,True,False,False,102
18056,r,True,False,False,114
18057,o,True,False,False,111
18058,m,True,False,False,109
18059,(,False,False,False,40
18060,),False,False,False,41
18061,#,False,False,False,35
18062,#,False,False,False,35
18063,@,False,False,False,64
18064,w,True,False,False,119
18065,h,True,False,False,104
18066,a,True,False,False,97
18067,t,True,False,False,116
18068,(,False,False,False,40
18069,),False,False,False,41
18070,d,True,False,False,100
18071,o,True,False,False,111
18072,n,True,False,False,110
18073,',False,False,False,39
18074,t,True,False,False,116
18075,(,False,False,False,40
18076,),False,False,False,41
18077,m,True,False,False,109
18078,u,True,False,False,117
18079,l,True,False,False,108
18080,(,False,False,False,40
18081,8,False,True,False,56
18082,1,False,True,False,49
18083,9,False,True,False,57
18084,",",False,False,False,44
18085,1,False,True,False,49
18086,4,False,True,False,52
18087,2,False,True,False,50
18088,),False,False,False,41
18089,?,False,False,False,63
18090,~,False,False,False,126
18091,[,False,False,False,91
18092,w,True,False,False,119
18093,h,True,False,False,104
18094,e,True,False,False,101
18095,n,True,False,False,110
18096,(,False,False,False,40
18097,),False,False,False,41
18098,s,True,False,False,115
18099,e,True,False,False,101
18100,l,True,False,False,108
18101,e,True,False,False,101
18102,c,True,False,False,99
18103,t,True,False,False,116
18104,(,False,False,False,40
18105,),False,False,False,41
18106,&,False,False,False,38
18107,w,True,False,False,119
18108,h,True,False,False,104
18109,e,True,False,False,101
18110,n,True,False,False,110
18111,(,False,False,False,40
18112,),False,False,False,41
18113,^,False,False,False,94
18114, ,False,False,True,32
18115,d,True,False,False,100
18116,o,True,False,False,111
18117,(,False,False,False,40
18118,),False,False,False,41
18119,w,True,False,False,119
18120,h,True,False,False,104
18121,a,True,False,False,97
18122,t,True,False,False,116
18123,(,False,False,False,40
18124,),False,False,False,41
18125, ,False,False,True,32
18126,},False,False,False,125
18127,w,True,False,False,119
18128,h,True,False,False,104
18129,a,True,False,False,97
18130,t,True,False,False,116
18131,(,False,False,False,40
18132,),False,False,False,41
18133,+,False,False,False,43
18134,>,False,False,False,62
18135,(,False,False,False,40
18136,f,True,False,False,102
18137,r,True,False,False,114
18138,o,True,False,False,111
18139,m,True,False,False,109
18140,(,False,False,False,40
18141,),False,False,False,41
18142,f,True,False,False,102
18143,r,True,False,False,114
18144,o,True,False,False,111
18145,m,True,False,False,109
18146,(,False,False,False,40
18147,),False,False,False,41
18148,m,True,False,False,109
18149,u,True,False,False,117
18150,l,True,False,False,108
18151,(,False,False,False,40
18152,5,False,True,False,53
18153,6,False,True,False,54
18154,",",False,False,False,44
18155,6,False,True,False,54
18156,7,False,True,False,55
18157,),False,False,False,41
18158,~,False,False,False,126
18159,(,False,False,False,40
18160,;,False,False,False,59
18161,s,True,False,False,115
18162,e,True,False,False,101
18163,l,True,False,False,108
18164,e,True,False,False,101
18165,c,True,False,False,99
18166,t,True,False,False,116
18167,(,False,False,False,40
18168,),False,False,False,41
18169,w,True,False,False,119
18170,h,True,False,False,104
18171,a,True,False,False,97
18172,t,True,False,False,116
18173,(,False,False,False,40
18174,),False,False,False,41
18175,!,False,False,False,33
18176,{,False,False,False,123
18177,d,True,False,False,100
18178,o,True,False,False,111
18179,n,True,False,False,110
18180,',False,False,False,39
18181,t,True,False,False,116
18182,(,False,False,False,40
18183,),False,False,False,41
18184,w,True,False,False,119
18185,h,True,False,False,104
18186,e,True,False,False,101
18187,n,True,False,False,110
18188,(,False,False,False,40
18189,),False,False,False,41
18190,[,False,False,False,91
18191,^,False,False,False,94
18192,m,True,False,False,109
18193,u,True,False,False,117
18194,l,True,False,False,108
18195,(,False,False,False,40
18196,8,False,True,False,56
18197,5,False,True,False,53
18198,3,False,True,False,51
18199,",",False,False,False,44
18200,1,False,True,False,49
18201,2,False,True,False,50
18202,6,False,True,False,54
18203,),False,False,False,41
18204,*,False,False,False,42
18205,?,False,False,False,63
18206,w,True,False,False,119
18207,h,True,False,False,104
18208,y,True,False,False,121
18209,(,False,False,False,40
18210,4,False,True,False,52
18211,7,False,True,False,55
18212,7,False,True,False,55
18213,",",False,False,False,44
18214,3,False,True,False,51
18215,6,False,True,False,54
18216,),False,False,False,41
18217,+,False,False,False,43
18218,m,True,False,False,109
18219,u,True,False,False,117
18220,l,True,False,False,108
18221,(,False,False,False,40
18222,9,False,True,False,57
18223,6,False,True,False,54
18224,3,False,True,False,51
18225,",",False,False,False,44
18226,1,False,True,False,49
18227,5,False,True,False,53
18228,5,False,True,False,53
18229,),False,False,False,41
18230,m,True,False,False,109
18231,u,True,False,False,117
18232,l,True,False,False,108
18233,(,False,False,False,40
18234,5,False,True,False,53
18235,9,False,True,False,57
18236,0,False,True,False,48
18237,",",False,False,False,44
18238,3,False,True,False,51
18239,5,False,True,False,53
18240,5,False,True,False,53
18241,),False,False,False,41
18242,-,False,False,False,45
18243,#,False,False,False,35
18244,;,False,False,False,59
18245,~,False,False,False,126
18246,m,True,False,False,109
18247,u,True,False,False,117
18248,l,True,False,False,108
18249,(,False,False,False,40
18250,5,False,True,False,53
18251,4,False,True,False,52
18252,6,False,True,False,54
18253,",",False,False,False,44
18254,3,False,True,False,51
18255,3,False,True,False,51
18256,1,False,True,False,49
18257,),False,False,False,41
18258,),False,False,False,41
18259,w,True,False,False,119
18260,h,True,False,False,104
18261,y,True,False,False,121
18262,(,False,False,False,40
18263,),False,False,False,41
18264,@,False,False,False,64
18265,w,True,False,False,119
18266,h,True,False,False,104
18267,e,True,False,False,101
18268,n,True,False,False,110
18269,(,False,False,False,40
18270,),False,False,False,41
18271,m,True,False,False,109
18272,u,True,False,False,117
18273,l,True,False,False,108
18274,(,False,False,False,40
18275,3,False,True,False,51
18276,3,False,True,False,51
18277,7,False,True,False,55
18278,",",False,False,False,44
18279,6,False,True,False,54
18280,8,False,True,False,56
18281,4,False,True,False,52
18282,),False,False,False,41
18283,^,False,False,False,94
18284,f,True,False,False,102
18285,r,True,False,False,114
18286,o,True,False,False,111
18287,m,True,False,False,109
18288,(,False,False,False,40
18289,),False,False,False,41
18290,m,True,False,False,109
18291,u,True,False,False,117
18292,l,True,False,False,108
18293,(,False,False,False,40
18294,4,False,True,False,52
18295,3,False,True,False,51
18296,",",False,False,False,44
18297,6,False,True,False,54
18298,7,False,True,False,55
18299,4,False,True,False,52
18300,),False,False,False,41
18301,h,True,False,False,104
18302,o,True,False,False,111
18303,w,True,False,False,119
18304,(,False,False,False,40
18305,),False,False,False,41
18306,;,False,False,False,59
18307,-,False,False,False,45
18308,m,True,False,False,109
18309,u,True,False,False,117
18310,l,True,False,False,108
18311,(,False,False,False,40
18312,2,False,True,False,50
18313,8,False,True,False,56
18314,7,False,True,False,55
18315,",",False,False,False,44
18316,3,False,True,False,51
18317,8,False,True,False,56
18318,6,False,True,False,54
18319,),False,False,False,41
18320,f,True,False,False,102
18321,r,True,False,False,114
18322,o,True,False,False,111
18323,m,True,False,False,109
18324,(,False,False,False,40
18325,),False,False,False,41
18326,f,True,False,False,102
18327,r,True,False,False,114
18328,o,True,False,False,111
18329,m,True,False,False,109
18330,(,False,False,False,40
18331,),False,False,False,41
18332, ,False,False,True,32
18333,',False,False,False,39
18334,h,True,False,False,104
18335,o,True,False,False,111
18336,w,True,False,False,119
18337,(,False,False,False,40
18338,),False,False,False,41
18339,~,False,False,False,126
18340,],False,False,False,93
18341,s,True,False,False,115
18342,e,True,False,False,101
18343,l,True,False,False,108
18344,e,True,False,False,101
18345,c,True,False,False,99
18346,t,True,False,False,116
18347,(,False,False,False,40
18348,8,False,True,False,56
18349,5,False,True,False,53
18350,7,False,True,False,55
18351,",",False,False,False,44
18352,2,False,True,False,50
18353,8,False,True,False,56
18354,),False,False,False,41
18355,m,True,False,False,109
18356,u,True,False,False,117
18357,l,True,False,False,108
18358,(,False,False,False,40
18359,8,False,True,False,56
18360,5,False,True,False,53
18361,4,False,True,False,52
18362,",",False,False,False,44
18363,5,False,True,False,53
18364,6,False,True,False,54
18365,5,False,True,False,53
18366,),False,False,False,41
18367,w,True,False,False,119
18368,h,True,False,False,104
18369,o,True,False,False,111
18370,(,False,False,False,40
18371,),False,False,False,41
18372,/,False,False,False,47
18373,w,True,False,False,119
18374,h,True,False,False,104
18375,e,True,False,False,101
18376,n,True,False,False,110
18377,(,False,False,False,40
18378,),False,False,False,41
18379,f,True,False,False,102
18380,r,True,False,False,114
18381,o,True,False,False,111
18382,m,True,False,False,109
18383,(,False,False,False,40
18384,8,False,True,False,56
18385,4,False,True,False,52
18386,8,False,True,False,56
18387,",",False,False,False,44
18388,7,False,True,False,55
18389,2,False,True,False,50
18390,1,False,True,False,49
18391,),False,False,False,41
18392,s,True,False,False,115
18393,e,True,False,False,101
18394,l,True,False,False,108
18395,e,True,False,False,101
18396,c,True,False,False,99
18397,t,True,False,False,116
18398,(,False,False,False,40
18399,),False,False,False,41
18400,w,True,False,False,119
18401,h,True,False,False,104
18402,o,True,False,False,111
18403,(,False,False,False,40
18404,),False,False,False,41
18405,+,False,False,False,43
18406,m,True,False,False,109
18407,u,True,False,False,117
18408,l,True,False,False,108
18409,(,False,False,False,40
18410,8,False,True,False,56
18411,9,False,True,False,57
18412,9,False,True,False,57
18413,",",False,False,False,44
18414,1,False,True,False,49
18415,0,False,True,False,48
18416,6,False,True,False,54
18417,),False,False,False,41
18418,{,False,False,False,123
18419,-,False,False,False,45
18420,w,True,False,False,119
18421,h,True,False,False,104
18422,e,True,False,False,101
18423,r,True,False,False,114
18424,e,True,False,False,101
18425,(,False,False,False,40
18426,),False,False,False,41
18427,m,True,False,False,109
18428,u,True,False,False,117
18429,l,True,False,False,108
18430,(,False,False,False,40
18431,2,False,True,False,50
18432,5,False,True,False,53
18433,2,False,True,False,50
18434,",",False,False,False,44
18435,2,False,True,False,50
18436,8,False,True,False,56
18437,3,False,True,False,51
18438,),False,False,False,41
18439,<,False,False,False,60
18440,w,True,False,False,119
18441,h,True,False,False,104
18442,y,True,False,False,121
18443,(,False,False,False,40
18444,),False,False,False,41
18445,m,True,False,False,109
18446,u,True,False,False,117
18447,l,True,False,False,108
18448,(,False,False,False,40
18449,6,False,True,False,54
18450,7,False,True,False,55
18451,2,False,True,False,50
18452,",",False,False,False,44
18453,9,False,True,False,57
18454,7,False,True,False,55
18455,1,False,True,False,49
18456,),False,False,False,41
18457,*,False,False,False,42
18458,},False,False,False,125
18459,-,False,False,False,45
18460,%,False,False,False,37
18461,?,False,False,False,63
18462,f,True,False,False,102
18463,r,True,False,False,114
18464,o,True,False,False,111
18465,m,True,False,False,109
18466,(,False,False,False,40
18467,),False,False,False,41
18468,!,False,False,False,33
18469,^,False,False,False,94
18470,m,True,False,False,109
18471,u,True,False,False,117
18472,l,True,False,False,108
18473,(,False,False,False,40
18474,8,False,True,False,56
18475,6,False,True,False,54
18476,0,False,True,False,48
18477,",",False,False,False,44
18478,9,False,True,False,57
18479,6,False,True,False,54
18480,7,False,True,False,55
18481,),False,False,False,41
18482,<,False,False,False,60
18483,},False,False,False,125
18484,(,False,False,False,40
18485,:,False,False,False,58
18486,m,True,False,False,109
18487,u,True,False,False,117
18488,l,True,False,False,108
18489,(,False,False,False,40
18490,6,False,True,False,54
18491,8,False,True,False,56
18492,8,False,True,False,56
18493,",",False,False,False,44
18494,3,False,True,False,51
18495,3,False,True,False,51
18496,5,False,True,False,53
18497,),False,False,False,41
18498,w,True,False,False,119
18499,h,True,False,False,104
18500,a,True,False,False,97
18501,t,True,False,False,116
18502,(,False,False,False,40
18503,),False,False,False,41
18504,f,True,False,False,102
18505,r,True,False,False,114
18506,o,True,False,False,111
18507,m,True,False,False,109
18508,(,False,False,False,40
18509,),False,False,False,41
18510,@,False,False,False,64
18511,w,True,False,False,119
18512,h,True,False,False,104
18513,y,True,False,False,121
18514,(,False,False,False,40
18515,),False,False,False,41
18516,?,False,False,False,63
18517,[,False,False,False,91
18518,m,True,False,False,109
18519,u,True,False,False,117
18520,l,True,False,False,108
18521,(,False,False,False,40
18522,4,False,True,False,52
18523,7,False,True,False,55
18524,8,False,True,False,56
18525,",",False,False,False,44
18526,5,False,True,False,53
18527,0,False,True,False,48
18528,8,False,True,False,56
18529,),False,False,False,41
18530,#,False,False,False,35
18531,m,True,False,False,109
18532,u,True,False,False,117
18533,l,True,False,False,108
18534,(,False,False,False,40
18535,1,False,True,False,49
18536,8,False,True,False,56
18537,2,False,True,False,50
18538,",",False,False,False,44
18539,9,False,True,False,57
18540,4,False,True,False,52
18541,9,False,True,False,57
18542,),False,False,False,41
